Uin,pressure,co2,ni,ox,ar,he,ne,356.519,356.766,357.012,357.259,357.506,357.753,357.999,358.246,358.493,358.74,358.986,359.233,359.48,359.727,359.974,360.22,360.467,360.714,360.961,361.208,361.455,361.701,361.948,362.195,362.442,362.689,362.936,363.182,363.429,363.676,363.923,364.17,364.417,364.664,364.91,365.157,365.404,365.651,365.898,366.145,366.392,366.639,366.886,367.133,367.379,367.626,367.873,368.12,368.367,368.614,368.861,369.108,369.355,369.602,369.849,370.096,370.343,370.59,370.837,371.084,371.331,371.578,371.825,372.072,372.319,372.566,372.813,373.06,373.307,373.554,373.801,374.048,374.295,374.542,374.789,375.036,375.283,375.53,375.777,376.024,376.271,376.518,376.765,377.012,377.259,377.506,377.753,378.0,378.247,378.494,378.741,378.988,379.236,379.483,379.73,379.977,380.224,380.471,380.718,380.965,381.212,381.459,381.706,381.954,382.201,382.448,382.695,382.942,383.189,383.436,383.683,383.93,384.178,384.425,384.672,384.919,385.166,385.413,385.66,385.908,386.155,386.402,386.649,386.896,387.143,387.391,387.638,387.885,388.132,388.379,388.626,388.874,389.121,389.368,389.615,389.862,390.109,390.357,390.604,390.851,391.098,391.345,391.593,391.84,392.087,392.334,392.581,392.829,393.076,393.323,393.57,393.817,394.065,394.312,394.559,394.806,395.053,395.301,395.548,395.795,396.042,396.29,396.537,396.784,397.031,397.279,397.526,397.773,398.02,398.267,398.515,398.762,399.009,399.256,399.504,399.751,399.998,400.245,400.493,400.74,400.987,401.234,401.482,401.729,401.976,402.223,402.471,402.718,402.965,403.213,403.46,403.707,403.954,404.202,404.449,404.696,404.943,405.191,405.438,405.685,405.932,406.18,406.427,406.674,406.922,407.169,407.416,407.663,407.911,408.158,408.405,408.652,408.9,409.147,409.394,409.642,409.889,410.136,410.383,410.631,410.878,411.125,411.373,411.62,411.867,412.114,412.362,412.609,412.856,413.104,413.351,413.598,413.845,414.093,414.34,414.587,414.835,415.082,415.329,415.576,415.824,416.071,416.318,416.565,416.813,417.06,417.307,417.555,417.802,418.049,418.296,418.544,418.791,419.038,419.286,419.533,419.78,420.027,420.275,420.522,420.769,421.017,421.264,421.511,421.758,422.006,422.253,422.5,422.747,422.995,423.242,423.489,423.737,423.984,424.231,424.478,424.726,424.973,425.22,425.467,425.715,425.962,426.209,426.456,426.704,426.951,427.198,427.445,427.693,427.94,428.187,428.434,428.682,428.929,429.176,429.423,429.671,429.918,430.165,430.412,430.66,430.907,431.154,431.401,431.649,431.896,432.143,432.39,432.638,432.885,433.132,433.379,433.626,433.874,434.121,434.368,434.615,434.863,435.11,435.357,435.604,435.851,436.099,436.346,436.593,436.84,437.087,437.335,437.582,437.829,438.076,438.323,438.571,438.818,439.065,439.312,439.559,439.806,440.054,440.301,440.548,440.795,441.042,441.289,441.537,441.784,442.031,442.278,442.525,442.772,443.019,443.267,443.514,443.761,444.008,444.255,444.502,444.749,444.997,445.244,445.491,445.738,445.985,446.232,446.479,446.726,446.973,447.221,447.468,447.715,447.962,448.209,448.456,448.703,448.95,449.197,449.444,449.691,449.938,450.185,450.433,450.68,450.927,451.174,451.421,451.668,451.915,452.162,452.409,452.656,452.903,453.15,453.397,453.644,453.891,454.138,454.385,454.632,454.879,455.126,455.373,455.62,455.867,456.114,456.361,456.608,456.855,457.102,457.349,457.596,457.843,458.09,458.337,458.584,458.831,459.078,459.324,459.571,459.818,460.065,460.312,460.559,460.806,461.053,461.3,461.547,461.794,462.041,462.287,462.534,462.781,463.028,463.275,463.522,463.769,464.015,464.262,464.509,464.756,465.003,465.25,465.497,465.743,465.99,466.237,466.484,466.731,466.977,467.224,467.471,467.718,467.965,468.211,468.458,468.705,468.952,469.198,469.445,469.692,469.939,470.185,470.432,470.679,470.926,471.172,471.419,471.666,471.912,472.159,472.406,472.653,472.899,473.146,473.393,473.639,473.886,474.133,474.379,474.626,474.872,475.119,475.366,475.612,475.859,476.106,476.352,476.599,476.845,477.092,477.339,477.585,477.832,478.078,478.325,478.571,478.818,479.065,479.311,479.558,479.804,480.051,480.297,480.544,480.79,481.037,481.283,481.53,481.776,482.023,482.269,482.516,482.762,483.009,483.255,483.501,483.748,483.994,484.241,484.487,484.734,484.98,485.226,485.473,485.719,485.965,486.212,486.458,486.705,486.951,487.197,487.444,487.69,487.936,488.183,488.429,488.675,488.922,489.168,489.414,489.66,489.907,490.153,490.399,490.645,490.892,491.138,491.384,491.63,491.877,492.123,492.369,492.615,492.861,493.108,493.354,493.6,493.846,494.092,494.338,494.584,494.831,495.077,495.323,495.569,495.815,496.061,496.307,496.553,496.799,497.045,497.291,497.538,497.784,498.03,498.276,498.522,498.768,499.014,499.26,499.506,499.752,499.998,500.244,500.49,500.735,500.981,501.227,501.473,501.719,501.965,502.211,502.457,502.703,502.949,503.195,503.44,503.686,503.932,504.178,504.424,504.67,504.915,505.161,505.407,505.653,505.899,506.144,506.39,506.636,506.882,507.127,507.373,507.619,507.864,508.11,508.356,508.602,508.847,509.093,509.339,509.584,509.83,510.075,510.321,510.567,510.812,511.058,511.303,511.549,511.795,512.04,512.286,512.531,512.777,513.022,513.268,513.513,513.759,514.004,514.25,514.495,514.741,514.986,515.232,515.477,515.723,515.968,516.213,516.459,516.704,516.949,517.195,517.44,517.686,517.931,518.176,518.422,518.667,518.912,519.157,519.403,519.648,519.893,520.138,520.384,520.629,520.874,521.119,521.365,521.61,521.855,522.1,522.345,522.59,522.836,523.081,523.326,523.571,523.816,524.061,524.306,524.551,524.796,525.041,525.286,525.531,525.776,526.021,526.266,526.511,526.756,527.001,527.246,527.491,527.736,527.981,528.226,528.471,528.716,528.961,529.206,529.45,529.695,529.94,530.185,530.43,530.675,530.919,531.164,531.409,531.654,531.898,532.143,532.388,532.633,532.877,533.122,533.367,533.611,533.856,534.101,534.345,534.59,534.835,535.079,535.324,535.568,535.813,536.057,536.302,536.547,536.791,537.036,537.28,537.525,537.769,538.014,538.258,538.502,538.747,538.991,539.236,539.48,539.724,539.969,540.213,540.458,540.702,540.946,541.19,541.435,541.679,541.923,542.168,542.412,542.656,542.9,543.145,543.389,543.633,543.877,544.121,544.365,544.61,544.854,545.098,545.342,545.586,545.83,546.074,546.318,546.562,546.806,547.05,547.294,547.538,547.782,548.026,548.27,548.514,548.758,549.002,549.246,549.49,549.734,549.977,550.221,550.465,550.709,550.953,551.197,551.44,551.684,551.928,552.172,552.415,552.659,552.903,553.146,553.39,553.634,553.877,554.121,554.365,554.608,554.852,555.095,555.339,555.583,555.826,556.07,556.313,556.557,556.8,557.044,557.287,557.53,557.774,558.017,558.261,558.504,558.747,558.991,559.234,559.478,559.721,559.964,560.207,560.451,560.694,560.937,561.18,561.424,561.667,561.91,562.153,562.396,562.64,562.883,563.126,563.369,563.612,563.855,564.098,564.341,564.584,564.827,565.07,565.313,565.556,565.799,566.042,566.285,566.528,566.771,567.014,567.257,567.499,567.742,567.985,568.228,568.471,568.714,568.956,569.199,569.442,569.684,569.927,570.17,570.413,570.655,570.898,571.14,571.383,571.626,571.868,572.111,572.353,572.596,572.838,573.081,573.323,573.566,573.808,574.051,574.293,574.536,574.778,575.02,575.263,575.505,575.747,575.99,576.232,576.474,576.717,576.959,577.201,577.443,577.686,577.928,578.17,578.412,578.654,578.896,579.138,579.381,579.623,579.865,580.107,580.349,580.591,580.833,581.075,581.317,581.559,581.801,582.042,582.284,582.526,582.768,583.01,583.252,583.494,583.735,583.977,584.219,584.461,584.702,584.944,585.186,585.427,585.669,585.911,586.152,586.394,586.636,586.877,587.119,587.36,587.602,587.843,588.085,588.326,588.568,588.809,589.05,589.292,589.533,589.775,590.016,590.257,590.499,590.74,590.981,591.222,591.464,591.705,591.946,592.187,592.428,592.67,592.911,593.152,593.393,593.634,593.875,594.116,594.357,594.598,594.839,595.08,595.321,595.562,595.803,596.044,596.285,596.526,596.767,597.007,597.248,597.489,597.73,597.97,598.211,598.452,598.693,598.933,599.174,599.415,599.655,599.896,600.136,600.377,600.618,600.858,601.099,601.339,601.58,601.82,602.06,602.301,602.541,602.782,603.022,603.262,603.503,603.743,603.983,604.224,604.464,604.704,604.944,605.184,605.425,605.665,605.905,606.145,606.385,606.625,606.865,607.105,607.345,607.585,607.825,608.065,608.305,608.545,608.785,609.025,609.265,609.504,609.744,609.984,610.224,610.464,610.703,610.943,611.183,611.422,611.662,611.902,612.141,612.381,612.62,612.86,613.1,613.339,613.579,613.818,614.057,614.297,614.536,614.776,615.015,615.254,615.494,615.733,615.972,616.212,616.451,616.69,616.929,617.169,617.408,617.647,617.886,618.125,618.364,618.603,618.842,619.081,619.32,619.559,619.798,620.037,620.276,620.515,620.754,620.993,621.231,621.47,621.709,621.948,622.187,622.425,622.664,622.903,623.141,623.38,623.619,623.857,624.096,624.334,624.573,624.811,625.05,625.288,625.527,625.765,626.004,626.242,626.48,626.719,626.957,627.195,627.433,627.672,627.91,628.148,628.386,628.624,628.863,629.101,629.339,629.577,629.815,630.053,630.291,630.529,630.767,631.005,631.243,631.481,631.718,631.956,632.194,632.432,632.67,632.907,633.145,633.383,633.621,633.858,634.096,634.333,634.571,634.809,635.046,635.284,635.521,635.759,635.996,636.234,636.471,636.708,636.946,637.183,637.42,637.658,637.895,638.132,638.369,638.607,638.844,639.081,639.318,639.555,639.792,640.029,640.266,640.503,640.74,640.977,641.214,641.451,641.688,641.925,642.162,642.398,642.635,642.872,643.109,643.345,643.582,643.819,644.055,644.292,644.529,644.765,645.002,645.238,645.475,645.711,645.948,646.184,646.421,646.657,646.893,647.13,647.366,647.602,647.839,648.075,648.311,648.547,648.783,649.019,649.256,649.492,649.728,649.964,650.2,650.436,650.672,650.908,651.144,651.379,651.615,651.851,652.087,652.323,652.558,652.794,653.03,653.266,653.501,653.737,653.972,654.208,654.444,654.679,654.915,655.15,655.386,655.621,655.856,656.092,656.327,656.562,656.798,657.033,657.268,657.503,657.739,657.974,658.209,658.444,658.679,658.914,659.149,659.384,659.619,659.854,660.089,660.324,660.559,660.794,661.029,661.263,661.498,661.733,661.968,662.202,662.437,662.672,662.906,663.141,663.375,663.61,663.845,664.079,664.313,664.548,664.782,665.017,665.251,665.485,665.72,665.954,666.188,666.422,666.657,666.891,667.125,667.359,667.593,667.827,668.061,668.295,668.529,668.763,668.997,669.231,669.465,669.698,669.932,670.166,670.4,670.633,670.867,671.101,671.334,671.568,671.802,672.035,672.269,672.502,672.736,672.969,673.203,673.436,673.669,673.903,674.136,674.369,674.602,674.836,675.069,675.302,675.535,675.768,676.001,676.234,676.467,676.7,676.933,677.166,677.399,677.632,677.865,678.098,678.33,678.563,678.796,679.029,679.261,679.494,679.727,679.959,680.192,680.424,680.657,680.889,681.122,681.354,681.586,681.819,682.051,682.283,682.516,682.748,682.98,683.212,683.444,683.677,683.909,684.141,684.373,684.605,684.837,685.069,685.301,685.532,685.764,685.996,686.228,686.46,686.691,686.923,687.155,687.386,687.618,687.85,688.081,688.313,688.544,688.776,689.007,689.238,689.47,689.701,689.932,690.164,690.395,690.626,690.857,691.089,691.32,691.551,691.782,692.013,692.244,692.475,692.706,692.937,693.168,693.398,693.629,693.86,694.091,694.321,694.552,694.783,695.013,695.244,695.475,695.705,695.936,696.166,696.397,696.627,696.857,697.088,697.318,697.548,697.779,698.009,698.239,698.469,698.699,698.929,699.16,699.39,699.62,699.85,700.079,700.309,700.539,700.769,700.999,701.229,701.458,701.688,701.918,702.147,702.377,702.607,702.836,703.066,703.295,703.525,703.754,703.984,704.213,704.442,704.672,704.901,705.13,705.359,705.588,705.818,706.047,706.276,706.505,706.734,706.963,707.192,707.421,707.649,707.878,708.107,708.336,708.565,708.793,709.022,709.251,709.479,709.708,709.936,710.165,710.393,710.622,710.85,711.078,711.307,711.535,711.763,711.992,712.22,712.448,712.676,712.904,713.132,713.36,713.588,713.816,714.044,714.272,714.5,714.728,714.956,715.183,715.411,715.639,715.867,716.094,716.322,716.549,716.777,717.004,717.232,717.459,717.687,717.914,718.141,718.369,718.596,718.823,719.05,719.277,719.505,719.732,719.959,720.186,720.413,720.64,720.866,721.093,721.32,721.547,721.774,722.0,722.227,722.454,722.68,722.907,723.134,723.36,723.587,723.813,724.039,724.266,724.492,724.718,724.945,725.171,725.397,725.623,725.849,726.076,726.302,726.528,726.754,726.98,727.205,727.431,727.657,727.883,728.109,728.335,728.56,728.786,729.011,729.237,729.463,729.688,729.914,730.139,730.364,730.59,730.815,731.04,731.266,731.491,731.716,731.941,732.166,732.392,732.617,732.842,733.067,733.291,733.516,733.741,733.966,734.191,734.416,734.64,734.865,735.09,735.314,735.539,735.763,735.988,736.212,736.437,736.661,736.885,737.11,737.334,737.558,737.782,738.007,738.231,738.455,738.679,738.903,739.127,739.351,739.575,739.798,740.022,740.246,740.47,740.693,740.917,741.141,741.364,741.588,741.811,742.035,742.258,742.482,742.705,742.928,743.152,743.375,743.598,743.821,744.044,744.267,744.49,744.713,744.936,745.159,745.382,745.605,745.828,746.051,746.273,746.496,746.719,746.941,747.164,747.387,747.609,747.832,748.054,748.276,748.499,748.721,748.943,749.166,749.388,749.61,749.832,750.054,750.276,750.498,750.72,750.942,751.164,751.386,751.607,751.829,752.051,752.273,752.494,752.716,752.937,753.159,753.38,753.602,753.823,754.045,754.266,754.487,754.708,754.93,755.151,755.372,755.593,755.814,756.035,756.256,756.477,756.698,756.919,757.139,757.36,757.581,757.802,758.022,758.243,758.463,758.684,758.904,759.125,759.345,759.566,759.786,760.006,760.226,760.446,760.667,760.887,761.107,761.327,761.547,761.767,761.987,762.206,762.426,762.646,762.866,763.085,763.305,763.525,763.744,763.964,764.183,764.403,764.622,764.841,765.061,765.28,765.499,765.718,765.938,766.157,766.376,766.595,766.814,767.033,767.252,767.47,767.689,767.908,768.127,768.345,768.564,768.783,769.001,769.22,769.438,769.657,769.875,770.093,770.312,770.53,770.748,770.966,771.184,771.402,771.62,771.838,772.056,772.274,772.492,772.71,772.928,773.146,773.363,773.581,773.798,774.016,774.234,774.451,774.668,774.886,775.103,775.321,775.538,775.755,775.972,776.189,776.406,776.623,776.84,777.057,777.274,777.491,777.708,777.925,778.141,778.358,778.575,778.791,779.008,779.224,779.441,779.657,779.874,780.09,780.306,780.523,780.739,780.955,781.171,781.387,781.603,781.819,782.035,782.251,782.467,782.683,782.898,783.114,783.33,783.545,783.761,783.976,784.192,784.407,784.623,784.838,785.053,785.269,785.484,785.699,785.914,786.129,786.344,786.559,786.774,786.989,787.204,787.419,787.634,787.848,788.063,788.278,788.492,788.707,788.921,789.136,789.35,789.564,789.779,789.993,790.207,790.421,790.635,790.849,791.063,791.277,791.491,791.705,791.919,792.133,792.347,792.56,792.774,792.988,793.201,793.415,793.628,793.842,794.055,794.268,794.481,794.695,794.908,795.121,795.334,795.547,795.76,795.973,796.186,796.399,796.612,796.824,797.037,797.25,797.462,797.675,797.888,798.1,798.312,798.525,798.737,798.949,799.162,799.374,799.586,799.798,800.01,800.222,800.434,800.646,800.858,801.07,801.281,801.493,801.705,801.916,802.128,802.339,802.551,802.762,802.974,803.185,803.396,803.608,803.819,804.03,804.241,804.452,804.663,804.874,805.085,805.296,805.506,805.717,805.928,806.138,806.349,806.56,806.77,806.981,807.191,807.401,807.612,807.822,808.032,808.242,808.452,808.662,808.872,809.082,809.292,809.502,809.712,809.922,810.131,810.341,810.551,810.76,810.97,811.179,811.388,811.598,811.807,812.016,812.226,812.435,812.644,812.853,813.062,813.271,813.48,813.689,813.897,814.106,814.315,814.523,814.732,814.941,815.149,815.358,815.566,815.774,815.983,816.191,816.399,816.607,816.815,817.023,817.231,817.439,817.647,817.855,818.063,818.27,818.478,818.686,818.893,819.101,819.308,819.516,819.723,819.931,820.138,820.345,820.552,820.759,820.966,821.173,821.38,821.587,821.794,822.001,822.208,822.414,822.621,822.828,823.034,823.241,823.447,823.653,823.86,824.066,824.272,824.479,824.685,824.891,825.097,825.303,825.509,825.715,825.92,826.126,826.332,826.537,826.743,826.949,827.154,827.36,827.565,827.77,827.976,828.181,828.386,828.591,828.796,829.001,829.206,829.411,829.616,829.821,830.025,830.23,830.435,830.639,830.844,831.048,831.253,831.457,831.662,831.866,832.07,832.274,832.478,832.682,832.886,833.09,833.294,833.498,833.702,833.906,834.109,834.313,834.516,834.72,834.923,835.127,835.33,835.533,835.737,835.94,836.143,836.346,836.549,836.752,836.955,837.158,837.361
